2.0349,4.0252,0,0,3.2159,0,1.3975,2.6235,0,0,0,2.9985,0,0,0,0,0.21142,5.0432,0,0,2.381,3.4435,0,0,0,100,1.0601,1.6923,0,0,0,0,0,0,0,0,0,0,0,1.8605,4.902,2.6627,0,0,2.8,1.059,0,0
0,0,4.4088,0,0,1.8072,0,0,0,7.3951,2.7523,0,0,0,3.4076,0,0,2.5338,2.0979,0,0,0.98232,0,4.4595,8.0233,0,100,3.5763,3.125,0,0,0,0,0,0,0.81967,0,0,0,5.307,0,0,0,0,0,0,0,0
0,2.5641,0,0,0,3.8523,1.6517,4.4423,4,4.5249,4.5802,0,1.8041,0,0,0,7.9518,7.7644,0.35026,0,0,6.8598,6.0091,0,10.71,5.6962,7.7004,100,1.4184,0,7.5935,3.1496,0,0,0,0,0,0,0,4.5455,0,0,5.8979,1.248,0,0,0,0
0,0,0,0,3.3626,0,0,3.7584,0,5.548,0,6.7757,0,7.4029,0,6.4683,4.1451,1.7794,0,0,3.8943,2.8232,0.79523,0,0,1.3554,1.0135,3.3794,100,0,4.3478,0,0,0,0,3.7,0,0,0,0,0,0,0,7.1222,6.3158,0,0,0
6.8639,0,0,3.0856,0,0,2.3381,0,0,0,0,0,0,0,0,4.0039,0,3.8631,0,0,0,0,0.23641,0,0,3.4884,0,0,0.9058,100,2.2414,0,0,0,0,4.5735,0,0,3.125,0,2.8061,1.548,0,2.6798,0,0,0,0
2.6101,0,4.9541,3.5088,0,2.2251,0,0,0,4.5455,0,0,0,2.3256,0,5.8273,6.1825,3.1596,0,4.5714,3.3546,0,0.70093,3.9846,2.9925,0,0,1.9713,3.0207,0,100,0.55453,3.9909,3.2644,2.8736,3.7608,0,4.3694,0,7.1322,0,0,0,1,0,5.5682,2.2617,0
4.8276,0,0,2.5349,0,0,3.9581,0,0,0.37523,0,4.5854,4.059,0,1.8889,0,0,0,3.4079,1.938,0,3.3762,2.6022,0,0,0,0,0,0,0,8.913,100,0,0,0,0,0,0,4.562,0,0.91324,0,3.303,7.474,0,3.42,6.2972,1.5988
3.1423,0,0,0,1.3889,0,7.0707,4.3228,0,4.9323,0,0,5.9737,0,0,0,4.2268,3.7273,0,1.5674,0,0,0.83507,2.3224,0,5.4807,0,0,1.1091,0,0,4.5528,100,12.539,0,3.0733,0,0,0,0,0.94488,0,5.3816,0,4.4776,5.4459,2.8125,2.2305
0,0,5.1971,0,0,0,0,0,0,3.6794,4.7244,0,6.6751,0,3.4091,0,4.3057,1.6447,0,3.5398,0,0,3.2357,0,0,0,0,4.4287,4.3023,0,2.6277,0,1.8395,100,3.9906,2.4531,0,0,0,4.8183,3.6524,0.51635,4.2766,3.3121,6.9747,0,2.5298,0
0,0.61856,0,0,0,0,0.15723,2.2196,0,2.5185,0,0.91075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5385,0,0,2.9412,100,0,0,0,0,0,5.4463,0,3.5105,0,0,2.0353,6.3181,5.9299
0,0,0,0,0,0.14286,1.203,3.0488,0,1.8678,0,3.7559,0,2.9872,0,0,0,0.40486,0,5.0439,0,0.2008,1.4113,3.3333,0,4.1612,0,0,2.809,4.5845,0,5.8333,1.4815,0,6.0732,100,0,6.4806,0,3.6026,5.2231,0.17606,4.7424,0,0,0,0,4.6386
0,0,0,0,0,0,0,0,0,0,0,5.9034,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,4.5596,0,0,0,0,0,100,0,7.7754,0,0,0,0,0,0,0,0,0
0,3.7572,4.5005,0,0,3.4259,0,3.1065,0,0,0,0,0,1.0558,0,0,0,0.80645,0,0,0,0,0,0,0,0.81037,0,0,0.6,0,0.56497,0,0,0,0,0,4.7267,100,0,3.1549,0,0,0,0,0,0,0,0
0,3.4483,4.6685,5.1882,0,0,2.0992,3.2768,0,0,3.5336,0.33841,0,3.4773,0,0,3.9085,0.85616,3.6488,2.1739,9.7674,1.9767,2.8818,0.72993,3.7613,5.6973,0,3.936,0.48701,5.7627,0,2.6706,0,6.1767,0,0,16.302,0,100,0.17575,0,0.1634,0,0,7.4799,0,0,0
0,1.1928,2.8602,0,0,3.0882,1.7452,0.8,1.4241,1.7123,0,4.4571,0,0,0,0,1.9262,2.5223,4.6099,0.56391,0,3.0556,1.3084,0.25,4.3536,0.50934,0,4.057,3.0848,0,0.54348,0,0,0,1.1628,0.31696,11.703,2.2727,19.227,100,0,0,3.4722,7.6132,0,0,0,0
0.21322,0,0,0,0,0,0,3.6025,3.7084,4.4651,3.7074,0,0,0,0,0,0,3.6452,0,4.5988,3.6757,2.521,3.5329,3.2992,1.9097,0.84317,6.0026,0,0,0,4.8443,0,0,0,2.3428,3.0038,0,0,0,0,100,0,5.3778,0,2.5,4.4932,0,4.3928
0,3.504,3.0177,0,3.576,0.99404,0,3.5242,0,1.1111,0,5.0605,0,4.3814,3.3512,0,3.3451,4.5061,0,3.5651,2.8537,3.3457,1.3158,0,2.795,4.3908,0,2.2695,0.50761,0,4.6584,0,0,3.9344,0,1.391,0,0,3.5915,0,0,100,6.8678,1.5625,0,0.8168,0,3.5047
0,0,0,0,0,0,0,0,0,2.0602,0,0,0,0,0,4.6154,3.2258,1.8592,0,0,0,5.7292,0,2.807,0,0,0,3.8278,5.467,0,0,0,3.0769,0,0,1.6949,0,0,3.2922,0,5.1302,0,100,0,0,0,4.8878,3.0108
0,0,0,5.9896,0,0,2.1157,3.9642,1.2111,2.4217,1.6807,0,0,4.6005,0,0,0,2.0638,0,1.3746,0,1.7544,1.0288,0,1.5625,0.34904,0,0,6.7738,0,1.2797,7.5,0,3.6478,0,0.32258,0,0,0,0,2.3288,0.67568,6.8528,100,0,7.4279,0,0
0,0,0,2.8758,0,0,0,5.6585,5.2511,8.0627,0.18018,0.76046,0,1.4859,0,0,0,2.7285,5.6525,0,0,3.0992,5.1084,7.4803,0,0,0,3.3871,3.351,0,0,0,0,8.0034,0,3.0211,0,0,0.35026,0,3.1212,0,0,0,100,4.5551,15.454,0
6.3202,3.903,4.6263,0,4.1397,7.8335,0,6.3572,0,3.2468,4.3145,2.5997,0,3.991,4.3836,0,0,5.1724,7.3466,1.3208,4.9496,0,2.1322,11.308,1.6743,0.70175,0,0.4008,2.6135,0,0.76104,0,0,0,1.1236,0.50167,0,0,0,0.33445,3.112,0.14728,0,2.3288,1.2365,100,4.4321,11.863
0,4.2105,1.5873,0,7.549,0,0,2.4548,0,2.3887,0.51813,0,0,0,0,0,3.2486,0,4.6436,0,0,0,2.0599,3.4423,8.6114,0,0,0,0,0,2.0438,0,0,0,0,0.2994,0,0,0,0,0,0,0,0,1.4085,0,100,17.002
0,2.5266,0,0,0,2.6826,1.773,0,0,0,0,0,1.0327,0,8.5278,0.62305,1.8547,0,3.0769,1.1725,0,0,0,0,4.9123,6.8927,0,0,0,0,4.6569,3.2215,0,0,0,0,0,0,0,0,0,0,0,0,1.3353,11.135,11.077,100
